#cores,1000,3000,5000,7000,9000,11000,13000,15000,17000,19000,21000,23000,25000,27000,29000,31000,33000,35000,37000,39000,41000
4,12445510.04,77597483.71,207899346.83,404830564.90,667186042.59,982467957.43,1373342856.88,1829613270.70,13027068233.70,16299436580.57,19889489236.01,23720745154.56,27712148579.63,32571830338.54,37020789954.88,42300899122.62,48304477595.14,53829783668.98,60697382761.48,68223667829.13,75152609046.83
5,12445510.04,77597483.71,207899346.83,404830564.90,667186042.59,982467957.43,1373342856.88,1829613270.70,13027068233.70,16299436580.57,19889489236.01,23720745154.56,27712148579.63,32571830338.54,37020789954.88,42300899122.62,48304477595.14,53829783668.98,60697382761.48,68223667829.13,75152609046.83
6,12445510.04,77597483.71,207899346.83,404830564.90,667186042.59,982467957.43,1373342856.88,1829613270.70,13027068233.70,16299436580.57,19889489236.01,23720745154.56,27712148579.63,32571830338.54,37020789954.88,42300899122.62,48304477595.14,53829783668.98,60697382761.48,68223667829.13,75152609046.83
7,12445510.04,77597483.71,207899346.83,404830564.90,667186042.59,982467957.43,1373342856.88,1829613270.70,13027068233.70,16299436580.57,19889489236.01,23720745154.56,27712148579.63,32571830338.54,37020789954.88,42300899122.62,48304477595.14,53829783668.98,60697382761.48,68223667829.13,75152609046.83
8,12445510.04,77597483.71,207899346.83,404830564.90,667186042.59,982467957.43,1373342856.88,1829613270.70,13027068233.70,16299436580.57,19889489236.01,23720745154.56,27712148579.63,32571830338.54,37020789954.88,42300899122.62,48304477595.14,53829783668.98,60697382761.48,68223667829.13,75152609046.83
9,12445510.04,77597483.71,207899346.83,404830564.90,667186042.59,982467957.43,1373342856.88,1829613270.70,13027068233.70,16299436580.57,19889489236.01,23720745154.56,27712148579.63,32571830338.54,37020789954.88,42300899122.62,48304477595.14,53829783668.98,60697382761.48,68223667829.13,75152609046.83
10,12445510.04,77597483.71,207899346.83,404830564.90,667186042.59,982467957.43,1373342856.88,1829613270.70,13027068233.70,16299436580.57,19889489236.01,23720745154.56,27712148579.63,32571830338.54,37020789954.88,42300899122.62,48304477595.14,53829783668.98,60697382761.48,68223667829.13,75152609046.83
11,12445510.04,77597483.71,207899346.83,404830564.90,667186042.59,982467957.43,1373342856.88,1829613270.70,13027068233.70,16299436580.57,19889489236.01,23720745154.56,27712148579.63,32571830338.54,37020789954.88,42300899122.62,48304477595.14,53829783668.98,60697382761.48,68223667829.13,75152609046.83
12,12445510.04,77597483.71,207899346.83,404830564.90,667186042.59,982467957.43,1373342856.88,1829613270.70,13027068233.70,16299436580.57,19889489236.01,23720745154.56,27712148579.63,32571830338.54,37020789954.88,42300899122.62,48304477595.14,53829783668.98,60697382761.48,68223667829.13,75152609046.83
13,12445510.04,77597483.71,207899346.83,404830564.90,667186042.59,982467957.43,1373342856.88,1829613270.70,13027068233.70,16299436580.57,19889489236.01,23720745154.56,27712148579.63,32571830338.54,37020789954.88,42300899122.62,48304477595.14,53829783668.98,60697382761.48,68223667829.13,75152609046.83
14,12445510.04,77597483.71,207899346.83,404830564.90,667186042.59,982467957.43,1373342856.88,1829613270.70,13027068233.70,16299436580.57,19889489236.01,23720745154.56,27712148579.63,32571830338.54,37020789954.88,42300899122.62,48304477595.14,53829783668.98,60697382761.48,68223667829.13,75152609046.83
15,12445510.04,77597483.71,207899346.83,404830564.90,667186042.59,982467957.43,1373342856.88,1829613270.70,13027068233.70,16299436580.57,19889489236.01,23720745154.56,27712148579.63,32571830338.54,37020789954.88,42300899122.62,48304477595.14,53829783668.98,60697382761.48,68223667829.13,75152609046.83
16,12445510.04,77597483.71,207899346.83,404830564.90,667186042.59,982467957.43,1373342856.88,1829613270.70,13027068233.70,16299436580.57,19889489236.01,23720745154.56,27712148579.63,32571830338.54,37020789954.88,42300899122.62,48304477595.14,53829783668.98,60697382761.48,68223667829.13,75152609046.83
17,12445510.04,77597483.71,207899346.83,404830564.90,667186042.59,982467957.43,1373342856.88,1829613270.70,13027068233.70,16299436580.57,19889489236.01,23720745154.56,27712148579.63,32571830338.54,37020789954.88,42300899122.62,48304477595.14,53829783668.98,60697382761.48,68223667829.13,75152609046.83
18,12445510.04,77597483.71,207899346.83,404830564.90,667186042.59,982467957.43,1373342856.88,1829613270.70,13027068233.70,16299436580.57,19889489236.01,23720745154.56,27712148579.63,32571830338.54,37020789954.88,42300899122.62,48304477595.14,53829783668.98,60697382761.48,68223667829.13,75152609046.83
19,12445510.04,77597483.71,207899346.83,404830564.90,667186042.59,982467957.43,1373342856.88,1829613270.70,13027068233.70,16299436580.57,19889489236.01,23720745154.56,27712148579.63,32571830338.54,37020789954.88,42300899122.62,48304477595.14,53829783668.98,60697382761.48,68223667829.13,75152609046.83
